timestamp,open,high,low,close,volume
1772755200,70898.0,70920.0,70893.0,70897.0,1.81539304
1772755260,70887.0,70891.0,70870.0,70871.0,0.30169898
1772755320,70871.0,70881.0,70845.0,70852.0,2.93875389
1772755380,70852.0,70882.0,70851.0,70871.0,0.79579963
1772755440,70869.0,70908.0,70869.0,70907.0,1.01249472
1772755500,70893.0,70894.0,70870.0,70892.0,2.26366839
1772755560,70892.0,70941.0,70892.0,70941.0,0.94687269
1772755620,70941.0,70947.0,70909.0,70914.0,0.90304457
1772755680,70914.0,70926.0,70911.0,70912.0,0.27495476
1772755740,70912.0,70946.0,70912.0,70933.0,1.12510826
1772755800,70886.0,70897.0,70877.0,70897.0,0.62275071
1772755860,70897.0,70987.0,70897.0,70987.0,2.21046833
1772755920,70987.0,71013.0,70986.0,71013.0,2.77876599
1772755980,71013.0,71046.0,71013.0,71046.0,0.21036668
1772756040,71037.0,71049.0,71037.0,71043.0,0.85988866
1772756100,71036.0,71036.0,70953.0,70953.0,0.57859783
1772756160,70953.0,70989.0,70953.0,70958.0,1.58537585
1772756220,70982.0,71030.0,70982.0,71029.0,1.71590682
1772756280,70997.0,70997.0,70921.0,70962.0,0.65040639
1772756340,70966.0,71022.0,70966.0,71022.0,1.03945884
1772756400,71020.0,71020.0,70948.0,70962.0,1.34051927
1772756460,70963.0,70969.0,70963.0,70963.0,0.33668125
1772756520,70960.0,70969.0,70940.0,70969.0,0.74047149
1772756580,70969.0,70987.0,70969.0,70986.0,0.58369076
1772756640,70986.0,71044.0,70986.0,71044.0,0.32562878
1772756700,71037.0,71037.0,70979.0,70979.0,0.47941933
1772756760,70966.0,70966.0,70889.0,70898.0,1.90089524
1772756820,70907.0,70929.0,70907.0,70928.0,0.87119535
1772756880,70928.0,70957.0,70917.0,70957.0,1.31475238
1772756940,70957.0,70958.0,70911.0,70916.0,0.94135551
1772757000,70915.0,70940.0,70915.0,70928.0,0.75699009
1772757060,70921.0,70921.0,70911.0,70912.0,0.31362255
1772757120,70911.0,70936.0,70895.0,70933.0,0.87990604
1772757180,70930.0,70988.0,70930.0,70968.0,0.76647916
1772757240,70969.0,70994.0,70936.0,70936.0,1.41851461
1772757300,70936.0,70950.0,70936.0,70950.0,0.46856474
1772757360,70949.0,70949.0,70900.0,70937.0,1.6952976
1772757420,70932.0,70948.0,70932.0,70948.0,0.52029782
1772757480,70947.0,70947.0,70938.0,70947.0,0.43546195
1772757540,70949.0,70960.0,70915.0,70960.0,0.75184653
1772757600,70946.0,70966.0,70940.0,70959.0,0.85991489
1772757660,70957.0,70957.0,70957.0,70957.0,0.06251754
1772757720,70949.0,70949.0,70938.0,70939.0,0.06754026
1772757780,70938.0,70939.0,70938.0,70939.0,0.03298061
1772757840,70939.0,70969.0,70931.0,70938.0,1.18205481
1772757900,70914.0,70915.0,70901.0,70915.0,0.54870791
1772757960,70914.0,70988.0,70914.0,70988.0,0.5321714
1772758020,70985.0,70986.0,70959.0,70960.0,0.12168501
1772758080,70960.0,70992.0,70960.0,70980.0,0.68719451
1772758140,70977.0,70977.0,70940.0,70940.0,0.21262923
1772758200,70941.0,70941.0,70916.0,70916.0,0.59518948
1772758260,70907.0,70907.0,70794.0,70860.0,2.55589356
1772758320,70871.0,70942.0,70871.0,70934.0,0.99413554
1772758380,70933.0,70933.0,70907.0,70926.0,0.49512203
1772758440,70936.0,70961.0,70936.0,70961.0,0.22701464
1772758500,70961.0,70961.0,70942.0,70943.0,0.41091451
1772758560,70955.0,70958.0,70943.0,70944.0,0.49092431
1772758620,70941.0,70941.0,70924.0,70924.0,0.02141413
1772758680,70925.0,70945.0,70925.0,70938.0,1.13004815
1772758740,70938.0,70973.0,70936.0,70973.0,0.17390432
1772758800,70988.0,70992.0,70930.0,70946.0,0.8052451
1772758860,70929.0,70943.0,70904.0,70928.0,1.37982969
1772758920,70928.0,70992.0,70928.0,70992.0,0.79315174
1772758980,70997.0,71018.0,70992.0,70992.0,0.61783887
1772759040,70968.0,70968.0,70907.0,70916.0,0.55652686
1772759100,70916.0,70971.0,70916.0,70956.0,0.90802263
