timestamp,open,high,low,close,volume
1771286400,1997.41,1998.77,1997.06,1997.18,6.767322
1771286460,1996.17,1996.83,1995.38,1995.38,2.006735
1771286520,1995.38,1997.97,1995.26,1996.97,24.35167
1771286580,1996.97,1997.15,1995.69,1996.05,3.45044
1771286640,1996.05,1996.82,1994.93,1996.0,0.801762
1771286700,1995.99,1996.39,1994.51,1994.57,16.17482
1771286760,1994.59,1994.94,1993.4,1993.79,0.63205
1771286820,1993.79,1995.2,1993.62,1994.86,3.876109
1771286880,1994.88,1996.65,1994.5,1996.65,32.220038
1771286940,1996.66,1997.39,1996.17,1996.39,91.586788
1771287000,1996.39,1997.13,1995.89,1996.73,1.394282
1771287060,1996.73,1997.88,1996.64,1996.66,0.490355
1771287120,1996.23,1996.91,1996.09,1996.91,1.420155
1771287180,1997.13,1997.37,1996.91,1997.37,0.52199
1771287240,1997.49,1998.34,1997.09,1998.34,5.039854
1771287300,1997.2,1998.0,1996.61,1998.0,0.29069
1771287360,1998.0,1998.96,1997.57,1997.57,0.348448
1771287420,1994.95,1994.95,1993.95,1994.0,0.194435
1771287480,1993.98,1993.98,1992.76,1993.23,0.508142
1771287540,1992.78,1993.86,1992.78,1993.78,0.174405
1771287600,1994.19,1994.69,1993.85,1994.56,0.358917
1771287660,1994.02,1995.32,1994.02,1995.32,0.081732
1771287720,1995.17,1995.17,1994.65,1994.68,2.370523
1771287780,1994.5,1996.35,1994.5,1996.35,0.133263
1771287840,1996.72,1996.72,1995.96,1996.06,2.04425
1771287900,1995.85,1995.87,1995.42,1995.86,1.779064
1771287960,1995.5,1996.46,1995.5,1996.41,0.04
1771288020,1996.56,1999.02,1996.56,1998.93,2.072594
1771288080,2000.33,2000.34,1999.47,1999.58,6.184052
1771288140,1998.76,1998.76,1998.35,1998.35,4.564344
1771288200,1998.05,1998.21,1996.97,1996.97,0.051533
1771288260,1997.46,1997.46,1994.68,1995.04,0.072484
1771288320,1994.6,1996.66,1994.6,1996.31,0.093788
1771288380,1996.23,1998.53,1996.23,1997.94,0.172781
