timestamp,open,high,low,close,volume
1773532800,0.09609,0.09613,0.09609,0.09613,7795.98
1773532860,0.09615,0.09615,0.09603,0.09603,18902.78
1773532920,0.09596,0.09596,0.09591,0.09591,237396.32
1773532980,0.09592,0.09594,0.09591,0.09593,330840.94
1773533040,0.09593,0.09593,0.09593,0.09593,0.0
1773533100,0.096,0.09601,0.096,0.096,505781.69
1773533160,0.096,0.09602,0.096,0.09602,109607.93
1773533220,0.09605,0.09605,0.096,0.096,10325.19
1773533280,0.096,0.096,0.096,0.096,0.0
1773533340,0.09591,0.09591,0.09587,0.09589,1599.78
1773533400,0.0959,0.09593,0.0959,0.09593,1031.34
1773533460,0.09592,0.09592,0.09592,0.09592,477.0
1773533520,0.09586,0.09586,0.09584,0.09584,11059.84
1773533580,0.09584,0.09584,0.09584,0.09584,0.0
1773533640,0.09582,0.09582,0.09582,0.09582,62.61
1773533700,0.09591,0.09591,0.09591,0.09591,103.38
1773533760,0.09581,0.09581,0.09578,0.09578,29112.01
1773533820,0.09581,0.09582,0.09581,0.09582,15691.99
1773533880,0.09593,0.09593,0.0959,0.0959,1154.91
1773533940,0.09589,0.09589,0.09589,0.09589,77565.72
1773534000,0.09587,0.09587,0.09579,0.09579,6310.51
1773534060,0.09577,0.09577,0.09572,0.09575,365890.8
1773534120,0.09575,0.09575,0.09575,0.09575,7120.0
1773534180,0.09572,0.09572,0.09572,0.09572,6265.22
1773534240,0.09568,0.09571,0.09567,0.09571,526890.02
1773534300,0.09595,0.09595,0.09595,0.09595,51.06
1773534360,0.09595,0.09595,0.09595,0.09595,0.0
1773534420,0.09601,0.09607,0.09601,0.09601,516202.45
1773534480,0.09592,0.09592,0.09592,0.09592,51.67
1773534540,0.09592,0.09592,0.09592,0.09592,0.0
1773534600,0.09586,0.09586,0.09585,0.09585,128.01
1773534660,0.09586,0.09586,0.09583,0.09583,117.68
1773534720,0.09583,0.09583,0.09583,0.09583,0.0
1773534780,0.09583,0.09583,0.09583,0.09583,0.0
1773534840,0.09572,0.09572,0.09568,0.09568,5233.55
1773534900,0.09568,0.09568,0.09561,0.09561,18033.11
1773534960,0.09556,0.09558,0.09553,0.09558,107846.05
1773535020,0.09562,0.09566,0.09562,0.09566,8230.32
1773535080,0.09571,0.09571,0.09566,0.09566,36363.25
1773535140,0.09567,0.09569,0.09567,0.09569,8226.59
1773535200,0.09572,0.09572,0.09572,0.09572,20.78
1773535260,0.09572,0.09572,0.09572,0.09572,0.0
1773535320,0.09572,0.09572,0.09572,0.09572,0.0
1773535380,0.09572,0.09572,0.09572,0.09572,0.0
1773535440,0.09567,0.09567,0.09567,0.09567,518.22
1773535500,0.09567,0.09567,0.09567,0.09567,0.0
1773535560,0.09548,0.09551,0.09548,0.09551,29435.72
1773535620,0.09548,0.09548,0.09548,0.09548,1105.49
1773535680,0.09551,0.09551,0.09551,0.09551,25704.09
1773535740,0.09552,0.09554,0.09551,0.09554,501026.21
1773535800,0.09554,0.09554,0.09554,0.09554,0.0
1773535860,0.09554,0.09554,0.09554,0.09554,0.0
1773535920,0.09554,0.09554,0.09554,0.09554,0.0
1773535980,0.09554,0.09554,0.09554,0.09554,0.0
1773536040,0.09558,0.09558,0.09558,0.09558,20.54
1773536100,0.09558,0.09558,0.09558,0.09558,0.0
1773536160,0.0955,0.0955,0.0955,0.0955,2999.46
1773536220,0.09556,0.09562,0.09556,0.09562,47336.05
1773536280,0.0956,0.0956,0.0956,0.0956,10369.91
1773536340,0.09562,0.09562,0.09562,0.09562,5229.57
1773536400,0.09568,0.09573,0.09568,0.09573,7770.43
1773536460,0.09571,0.09571,0.0957,0.0957,10850.5
1773536520,0.09567,0.09567,0.09566,0.09566,6981.93
1773536580,0.09571,0.09571,0.09571,0.09571,5224.46
