timestamp,open,high,low,close,volume
1771459200,1.42142,1.42208,1.42095,1.42208,4304.612
1771459260,1.42211,1.42213,1.42014,1.42014,39912.23707141
1771459320,1.42015,1.42099,1.41957,1.42061,1359.27853125
1771459380,1.42061,1.42061,1.41922,1.4203,5690.80415288
1771459440,1.41989,1.42032,1.41967,1.41967,235.25089
1771459500,1.41969,1.42052,1.41901,1.41901,41360.15406489
1771459560,1.41896,1.41897,1.41778,1.41842,12478.578
1771459620,1.41842,1.42129,1.41842,1.42098,6128.85951668
1771459680,1.42079,1.42337,1.42079,1.42337,8154.166773
1771459740,1.42347,1.42347,1.42011,1.42028,24287.89920842
1771459800,1.42009,1.4206,1.42009,1.42027,3174.731
1771459860,1.42016,1.42086,1.42016,1.42086,3055.495
1771459920,1.42028,1.42028,1.41875,1.41875,38846.311
1771459980,1.41919,1.41919,1.41687,1.41687,11678.994
1771460040,1.41697,1.41751,1.41697,1.41751,3527.662
1771460100,1.41776,1.41926,1.41776,1.41926,2475.352
1771460160,1.41819,1.419,1.41819,1.419,333.637
1771460220,1.4188,1.42038,1.4188,1.4201,8778.23362663
1771460280,1.42136,1.42293,1.42136,1.42185,6150.35143892
1771460340,1.42115,1.42154,1.42115,1.42154,831.659
1771460400,1.4208,1.4212,1.42049,1.42049,1580.395
1771460460,1.42073,1.42073,1.41978,1.42007,8638.572
1771460520,1.41982,1.41982,1.4187,1.41919,5180.920577
1771460580,1.4195,1.4199,1.41878,1.41882,32105.53509948
1771460640,1.41818,1.41842,1.41799,1.418,6664.67538
1771460700,1.41785,1.41785,1.4156,1.41627,4129.61323543
1771460760,1.41629,1.4173,1.41629,1.41696,8017.0
1771460820,1.41727,1.41727,1.41624,1.4165,2016.72604643
1771460880,1.41678,1.41836,1.41678,1.41819,1614.45084339
1771460940,1.41836,1.41944,1.41836,1.41944,5460.092
1771461000,1.41982,1.42,1.41982,1.42,536.879
1771461060,1.41963,1.41976,1.41835,1.41976,4994.02171875
1771461120,1.4193,1.41934,1.418,1.418,1636.259
1771461180,1.41804,1.41891,1.41804,1.41891,4569.895
1771461240,1.41895,1.41912,1.41883,1.41889,111.3
1771461300,1.41897,1.41935,1.41861,1.41861,3362.72765625
1771461360,1.41819,1.41935,1.41815,1.41935,31084.48
1771461420,1.41967,1.41978,1.41967,1.41975,1354.40334645
1771461480,1.41881,1.41881,1.41832,1.41832,2879.43115625
1771461540,1.41836,1.41855,1.41813,1.41855,321.186
1771461600,1.41841,1.42048,1.41841,1.42048,4295.02715509
1771461660,1.42055,1.42055,1.41967,1.42007,11489.11588586
1771461720,1.41992,1.42135,1.41992,1.42135,5481.92504859
1771461780,1.42134,1.42163,1.42077,1.42077,9658.475
1771461840,1.42051,1.42167,1.42051,1.42109,8795.37438181
1771461900,1.4202,1.42091,1.4202,1.42091,1143.79255072
1771461960,1.4209,1.42164,1.41989,1.41989,5043.872548
1771462020,1.4201,1.42019,1.41942,1.42007,4125.689
1771462080,1.42034,1.42057,1.4196,1.4196,7736.59817548
1771462140,1.41965,1.4197,1.41837,1.4185,1810.31409678
1771462200,1.41819,1.41819,1.4179,1.4179,1142.30768979
1771462260,1.41691,1.41699,1.41659,1.41661,6408.04823636
1771462320,1.41663,1.41663,1.41529,1.41529,7038.31860501
1771462380,1.41563,1.41649,1.41551,1.41649,1538.351
1771462440,1.41634,1.41634,1.41537,1.41537,221.326
1771462500,1.41482,1.41504,1.41425,1.41499,7317.27791824
1771462560,1.4149,1.41595,1.41472,1.41584,514.385
1771462620,1.41564,1.41564,1.41518,1.41542,504.73
1771462680,1.41615,1.41683,1.4161,1.41683,3332.556
1771462740,1.41654,1.41684,1.41654,1.41684,1700.915
1771462800,1.4168,1.41849,1.4168,1.41785,4568.80258318
1771462860,1.41758,1.42048,1.41754,1.42031,16556.540186
1771462920,1.42074,1.42244,1.42061,1.42061,17461.73974511
1771462980,1.42099,1.42116,1.42036,1.42074,21219.81257299
1771463040,1.42064,1.42105,1.42052,1.42052,38214.555
1771463100,1.41993,1.41994,1.41965,1.41965,3401.286
1771463160,1.41975,1.42032,1.41967,1.42032,384.88
1771463220,1.41926,1.42056,1.41926,1.42056,5479.38099175
1771463280,1.41977,1.41977,1.41829,1.41892,3810.708
1771463340,1.41928,1.41976,1.41867,1.41867,5228.042
1771463400,1.41832,1.41832,1.41781,1.41781,1703.672
1771463460,1.41749,1.41769,1.41732,1.41735,2882.95319527
1771463520,1.41782,1.42347,1.41732,1.42347,28540.62947637
1771463580,1.42352,1.42565,1.42294,1.42295,41865.83789532
1771463640,1.42302,1.42302,1.42261,1.42261,1682.05611129
1771463700,1.42282,1.42282,1.42058,1.42058,2445.34165062
1771463760,1.42031,1.4205,1.41925,1.41925,32747.05503124
1771463820,1.4186,1.4186,1.41776,1.41776,1708.353
1771463880,1.41793,1.41793,1.41678,1.41678,3092.34098034
1771463940,1.41656,1.4171,1.4163,1.4171,5270.2650651
1771464000,1.4167,1.4167,1.41654,1.41659,1669.292
1771464060,1.41655,1.4169,1.41441,1.41441,55929.2378735
1771464120,1.41567,1.41799,1.41567,1.41716,7394.84416733
1771464180,1.41716,1.41838,1.41716,1.41767,5259.73728196
1771464240,1.41765,1.41823,1.41728,1.41823,10741.91090602
1771464300,1.41815,1.41947,1.41815,1.41947,2299.09346875
1771464360,1.41941,1.41976,1.41914,1.41916,13953.72357995
1771464420,1.41972,1.41997,1.41961,1.41996,193.712
1771464480,1.41992,1.42005,1.41982,1.41982,2043.095
1771464540,1.42002,1.42022,1.41959,1.42011,17967.23351145
1771464600,1.42118,1.42207,1.42105,1.42188,10200.32833725
