0,69955.4,0.00196106,0,0,1773187200070,True,True
0,69955.4,0.001,0,0,1773187200070,True,True
0,69955.4,0.00908885,0,0,1773187200070,True,True
0,69955.4,0.00014188,0,0,1773187200125,True,True
0,69955.4,0.00035209,0,0,1773187200203,True,True
0,69955.4,0.00070766,0,0,1773187200277,True,True
0,69955.4,0.00014224,0,0,1773187200345,True,True
0,69955.4,0.00352089,0,0,1773187200389,True,True
0,69956.0,0.00142946,0,0,1773187200437,True,True
0,69956.0,0.00035209,0,0,1773187200453,True,True
0,69956.0,0.00015492,0,0,1773187200463,True,True
0,69956.0,0.00070417,0,0,1773187200472,True,True
0,69961.9,0.00115312,0,0,1773187201858,False,True
0,69962.0,0.00026759,0,0,1773187202621,True,True
0,69961.9,0.001,0,0,1773187203481,False,True
0,69961.9,0.001,0,0,1773187203481,False,True
0,69961.5,0.49857,0,0,1773187203481,False,True
0,69960.5,0.00145949,0,0,1773187203523,False,True
0,69960.5,0.00100001,0,0,1773187203523,False,True
0,69959.6,5.1e-05,0,0,1773187203523,False,True
0,69956.1,5.1e-05,0,0,1773187203523,False,True
0,69955.7,0.00041,0,0,1773187203523,False,True
0,69955.4,0.00785136,0,0,1773187203523,False,True
0,69955.3,0.036321,0,0,1773187203523,False,True
0,69952.6,5.1e-05,0,0,1773187203523,False,True
0,69950.4,0.06075296,0,0,1773187203525,False,True
0,69949.1,5.1e-05,0,0,1773187203525,False,True
0,69945.7,5.1e-05,0,0,1773187203525,False,True
0,69939.5,0.0759,0,0,1773187203525,False,True
0,69933.3,0.083205,0,0,1773187203577,False,True
0,69932.0,0.00715015,0,0,1773187203577,False,True
0,69933.3,0.00100004,0,0,1773187203607,False,True
0,69933.3,0.00100004,0,0,1773187203630,False,True
0,69932.0,0.06,0,0,1773187203630,False,True
0,69923.9,0.00766318,0,0,1773187203641,False,True
0,69923.6,2.14519548,0,0,1773187203641,False,True
0,69922.0,0.00071467,0,0,1773187203647,False,True
0,69923.6,0.00142891,0,0,1773187203670,True,True
0,69922.1,0.01429348,0,0,1773187203721,False,True
0,69922.0,0.00169133,0,0,1773187203737,False,True
0,69922.0,0.00202497,0,0,1773187203737,False,True
0,69922.0,0.05797503,0,0,1773187203740,False,True
0,69917.0,0.00142934,0,0,1773187203813,False,True
0,69918.8,0.00014293,0,0,1773187203832,False,True
0,69918.8,0.00071467,0,0,1773187203834,False,True
0,69921.9,0.00743261,0,0,1773187204316,False,True
0,69926.7,0.01429348,0,0,1773187204449,False,True
0,69926.9,0.01858152,0,0,1773187204616,False,True
0,69926.9,0.0037163,0,0,1773187204669,False,True
0,69927.9,0.00035381,0,0,1773187205951,True,True
0,69936.1,0.06615097,0,0,1773187208675,False,True
0,69930.5,0.00085796,0,0,1773187208798,False,True
0,69929.3,0.00743594,0,0,1773187208898,False,True
0,69936.1,0.04751685,0,0,1773187208982,False,True
0,69936.1,0.05131735,0,0,1773187209087,False,True
0,69936.1,0.01858923,0,0,1773187209090,False,True
0,69929.7,0.01429875,0,0,1773187209344,True,True
0,69917.7,0.01980708,0,0,1773187209432,False,True
0,69917.7,0.01916827,0,0,1773187209455,False,True
0,69923.3,0.00371767,0,0,1773187209686,False,True
0,69924.7,7.85e-06,0,0,1773187209837,False,True
0,69924.7,0.02106564,0,0,1773187209859,False,True
0,69918.1,0.00092941,0,0,1773187209899,False,True
0,69923.8,0.00857925,0,0,1773187209969,False,True
0,69923.8,3.029e-05,0,0,1773187209998,False,True
0,69924.6,0.01429875,0,0,1773187210239,False,True
0,69922.5,0.001,0,0,1773187213952,True,True
0,69928.6,0.00193011,0,0,1773187213952,True,True
0,69929.4,0.06,0,0,1773187213952,True,True
0,69936.0,0.00040432,0,0,1773187214273,False,True
0,69936.1,0.0006958,0,0,1773187216711,True,True
0,69936.0,0.00059568,0,0,1773187224428,False,True
0,69936.0,0.011,0,0,1773187224428,False,True
0,69936.0,0.00815164,0,0,1773187224428,False,True
0,69936.0,0.01084836,0,0,1773187226622,False,True
0,69936.0,0.013,0,0,1773187226622,False,True
0,69936.0,0.001,0,0,1773187226622,False,True
0,69922.1,0.00014021,0,0,1773187236653,True,True
0,69922.1,0.00016399,0,0,1773187236966,True,True
0,69922.1,0.001,0,0,1773187236966,True,True
0,69922.1,0.00893128,0,0,1773187236966,True,True
0,69922.0,0.002406,0,0,1773187243499,False,True
0,69922.0,0.001,0,0,1773187243499,False,True
0,69921.3,5.1e-05,0,0,1773187243499,False,True
0,69917.8,5.1e-05,0,0,1773187243499,False,True
0,69917.0,0.00572524,0,0,1773187243499,False,True
0,69916.9,0.0753655,0,0,1773187243499,False,True
0,69916.9,0.00082984,0,0,1773187243499,False,True
0,69916.8,0.71513549,0,0,1773187243499,False,True
0,69915.1,0.02267137,0,0,1773187243499,False,True
0,69915.0,0.0759,0,0,1773187243499,False,True
0,69914.3,5.1e-05,0,0,1773187243499,False,True
0,69910.8,5.1e-05,0,0,1773187243521,False,True
0,69904.6,0.03700787,0,0,1773187243521,False,True
0,69902.0,0.00715777,0,0,1773187243521,False,True
0,69902.0,0.002406,0,0,1773187243521,False,True
0,69914.0,0.015,0,0,1773187243568,False,True
0,69887.0,0.00715465,0,0,1773187243754,False,True
0,69882.0,0.002407,0,0,1773187244866,False,True
0,69872.0,0.00715612,0,0,1773187252160,False,True
0,69872.0,0.084553,0,0,1773187252160,False,True
0,69869.0,5.1e-05,0,0,1773187252160,False,True
0,69865.5,5.1e-05,0,0,1773187252160,False,True
0,69865.1,0.00013993,0,0,1773187254497,True,True
0,69865.2,0.00282935,0,0,1773187254497,True,True
0,69862.1,0.00221191,0,0,1773187257817,False,True
0,69862.1,0.00019609,0,0,1773187257818,False,True
0,69862.1,0.001,0,0,1773187257818,False,True
0,69862.0,5.1e-05,0,0,1773187257818,False,True
0,69861.5,0.00096482,0,0,1773187257818,False,True
0,69861.6,0.00013991,0,0,1773187259150,True,True
0,69861.6,0.01274266,0,0,1773187259150,True,True
0,69861.6,0.00474898,0,0,1773187260093,True,True
0,69861.5,0.02123518,0,0,1773187261755,False,True
0,69861.5,0.001,0,0,1773187261755,False,True
0,69858.5,5.1e-05,0,0,1773187261755,False,True
0,69857.0,0.00715767,0,0,1773187261758,False,True
0,69849.0,7.137e-05,0,0,1773187264707,False,True
0,69849.0,0.001,0,0,1773187264707,False,True
0,69848.1,5.1e-05,0,0,1773187264707,False,True
0,69842.1,0.002408,0,0,1773187267730,False,True
0,69842.1,0.00100004,0,0,1773187267730,False,True
0,69842.0,0.00682552,0,0,1773187267730,False,True
0,69841.1,5.1e-05,0,0,1773187267731,False,True
0,69837.2,0.00282935,0,0,1773187267775,False,True
0,69827.1,0.00013931,0,0,1773187267807,True,True
0,69827.0,0.00716076,0,0,1773187268485,False,True
0,69827.0,0.51068,0,0,1773187268485,False,True
0,69823.7,5.1e-05,0,0,1773187268485,False,True
0,69822.1,0.002409,0,0,1773187268485,False,True
0,69820.2,5.1e-05,0,0,1773187268485,False,True
0,69819.9,0.00999687,0,0,1773187268485,False,True
0,69813.1,0.02479408,0,0,1773187268485,False,True
0,69813.1,0.21061903,0,0,1773187268485,False,True
0,69813.0,0.0759,0,0,1773187268485,False,True
0,69812.0,0.00716226,0,0,1773187268485,False,True
0,69811.8,0.71621072,0,0,1773187268485,False,True
0,69810.1,0.53375443,0,0,1773187268485,False,True
0,69810.0,0.90121085,0,0,1773187268485,False,True
0,69824.2,0.00013988,0,0,1773187269342,True,True
0,69826.7,0.00014503,0,0,1773187269342,True,True
0,69826.2,0.00013986,0,0,1773187277203,True,True
0,69826.2,0.001,0,0,1773187277203,True,True
0,69826.2,0.001,0,0,1773187277203,True,True
0,69826.4,0.01310329,0,0,1773187277203,True,True
0,69826.4,0.001,0,0,1773187287996,True,True
0,69826.4,0.001,0,0,1773187287996,True,True
0,69827.0,0.00716073,0,0,1773187287996,True,True
0,69829.4,0.019,0,0,1773187290494,True,True
0,69829.4,0.013,0,0,1773187290494,True,True
0,69829.4,0.001,0,0,1773187290494,True,True
0,69835.4,0.00080931,0,0,1773187294262,True,True
0,69835.4,0.00152969,0,0,1773187296962,True,True
0,69835.4,0.001,0,0,1773187296962,True,True
0,69835.4,0.001,0,0,1773187296962,True,True
0,69838.4,0.011,0,0,1773187296974,True,True
0,69842.0,0.00715923,0,0,1773187297754,True,True
0,69842.0,0.001,0,0,1773187297754,True,True
0,69855.4,0.002338,0,0,1773187303258,True,True
0,69855.4,0.001,0,0,1773187303258,True,True
0,69855.4,0.02452933,0,0,1773187303258,True,True
0,69855.4,0.00696893,0,0,1773187304535,True,True
0,69855.4,0.02147811,0,0,1773187308980,True,True
0,69855.4,0.00068299,0,0,1773187319005,True,True
0,69855.4,0.00031701,0,0,1773187320157,True,True
0,69855.4,0.001,0,0,1773187320157,True,True
