timestamp,open,high,low,close,volume
1772064000,88.049,88.057,87.942,88.022,280.13444
1772064060,87.958,88.077,87.924,87.931,407.43903
1772064120,87.91,87.992,87.848,87.897,412.28508
1772064180,87.894,88.156,87.833,88.101,276.84475
1772064240,88.079,88.087,87.969,87.983,421.66689
1772064300,87.962,88.101,87.962,88.062,583.38409
1772064360,88.053,88.421,88.053,88.392,1102.45332
1772064420,88.436,88.779,88.416,88.769,759.27795
1772064480,88.708,88.708,88.444,88.444,190.68014
1772064540,88.446,88.784,88.446,88.784,114.36212
1772064600,88.597,88.617,88.54,88.544,88.1585
1772064660,88.527,88.603,88.512,88.575,37.86695
1772064720,88.621,88.783,88.621,88.743,2759.99598
1772064780,88.726,88.769,88.715,88.728,23.75337
1772064840,88.779,88.832,88.731,88.731,526.07072
1772064900,88.635,88.75,88.635,88.75,313.89193
1772064960,88.671,89.052,88.671,89.052,189.44584
1772065020,89.027,89.052,88.935,88.979,112.55955
1772065080,88.997,89.169,88.932,88.932,104.44451
1772065140,88.93,88.93,88.748,88.801,222.4931
1772065200,88.799,89.001,88.799,88.968,397.0721
1772065260,88.847,88.955,88.847,88.955,521.74215
1772065320,88.969,89.252,88.952,89.252,428.25239
1772065380,89.143,89.143,89.072,89.072,48.98184
1772065440,89.075,89.214,89.033,89.075,663.93839
1772065500,88.996,89.07,88.956,89.002,112.09015
1772065560,89.061,89.134,89.061,89.134,84.65636
1772065620,89.09,89.09,89.034,89.071,49.33897
1772065680,89.05,89.086,88.991,89.086,373.88693
1772065740,89.057,89.098,88.994,89.0,717.90122
1772065800,88.977,89.093,88.971,89.048,1187.98206
1772065860,89.035,89.074,88.959,88.993,182.09374
1772065920,88.968,89.222,88.968,89.222,133.57454
1772065980,89.177,89.177,89.064,89.139,430.52912
1772066040,89.153,89.201,89.153,89.153,126.09349
1772066100,89.149,89.24,89.149,89.187,474.18311
1772066160,89.213,89.213,88.822,88.822,1928.92982
1772066220,88.794,88.794,88.524,88.558,1242.65463
1772066280,88.63,88.696,88.403,88.403,373.46668
1772066340,88.449,88.449,88.233,88.332,589.21688
1772066400,88.374,88.488,88.369,88.369,721.33165
1772066460,88.296,88.419,88.201,88.407,141.28254
1772066520,88.42,88.59,88.42,88.567,45.0773
1772066580,88.436,88.624,88.436,88.611,443.06477
1772066640,88.566,88.606,88.566,88.585,69.26318
1772066700,88.574,88.615,88.408,88.422,2359.80442
1772066760,88.424,88.534,88.397,88.527,49.09709
1772066820,88.527,88.579,88.455,88.466,98.50607
1772066880,88.496,88.529,88.496,88.515,29.37587
1772066940,88.491,88.57,88.491,88.554,219.55528
1772067000,88.438,88.487,88.369,88.435,147.87033
1772067060,88.435,88.435,88.316,88.419,38.50572
1772067120,88.437,88.474,88.366,88.379,69.86122
1772067180,88.37,88.389,88.312,88.313,13.09666
1772067240,88.317,88.541,88.317,88.541,67.01513
1772067300,88.529,88.618,88.529,88.618,37.64574
1772067360,88.58,88.646,88.577,88.646,47.4023
1772067420,88.642,88.642,88.544,88.611,161.33088
1772067480,88.639,88.639,88.555,88.566,27.35705
1772067540,88.623,88.63,88.623,88.63,0.62825
1772067600,88.622,88.649,88.592,88.609,38.01985
1772067660,88.587,88.596,88.558,88.567,207.5629
1772067720,88.547,88.69,88.521,88.544,54.93735
1772067780,88.535,88.826,88.404,88.803,596.72998
1772067840,88.832,88.982,88.832,88.965,70.77
1772067900,88.941,88.941,88.816,88.846,73.99063
1772067960,88.784,88.86,88.784,88.816,24.21655
1772068020,88.859,89.165,88.811,89.119,1648.27168
1772068080,89.111,89.111,89.01,89.027,238.36022
1772068140,89.032,89.032,88.931,88.931,159.57716
1772068200,88.896,88.966,88.872,88.892,107.3452
1772068260,88.917,88.918,88.859,88.871,28.82375
1772068320,88.854,89.003,88.854,88.962,59.59433
1772068380,88.902,88.973,88.853,88.973,33.70209
1772068440,88.972,89.039,88.944,89.031,28.86867
1772068500,89.002,89.019,88.984,89.019,20.36098
1772068560,89.01,89.01,88.907,88.936,29.47018
1772068620,88.931,88.931,88.838,88.87,55.488
1772068680,88.935,88.958,88.915,88.958,12.45563
1772068740,88.982,88.99,88.922,88.986,647.00383
1772068800,88.979,88.995,88.929,88.948,114.63731
1772068860,89.019,89.032,88.943,88.943,46.6084
1772068920,88.944,88.957,88.855,88.857,32.75761
1772068980,88.87,88.87,88.87,88.87,0.542
1772069040,88.889,89.028,88.889,89.028,73.67216
1772069100,89.0,89.029,88.976,88.98,38.28762
1772069160,88.925,89.037,88.878,88.903,295.72581
1772069220,88.884,88.884,88.819,88.819,96.16145
1772069280,88.817,88.817,88.724,88.727,79.01745
1772069340,88.729,88.748,88.624,88.736,283.32064
1772069400,88.692,88.692,88.504,88.573,124.58581
1772069460,88.537,88.54,88.48,88.48,150.83615
1772069520,88.48,88.51,88.445,88.476,30.56
1772069580,88.38,88.38,88.236,88.263,599.30643
1772069640,88.288,88.398,88.288,88.398,365.1499
1772069700,88.411,88.552,88.411,88.54,145.05991
1772069760,88.544,88.609,88.519,88.575,7.36122
1772069820,88.62,88.639,88.583,88.639,5.77268
1772069880,88.686,88.708,88.615,88.615,21.92005
1772069940,88.638,88.638,88.622,88.622,55.13653
1772070000,88.613,88.712,88.613,88.691,453.95406
1772070060,88.736,88.953,88.736,88.953,17.45068
1772070120,88.913,88.919,88.863,88.874,89.93243
1772070180,88.864,88.883,88.789,88.789,20.92274
1772070240,88.763,88.763,88.543,88.543,799.71506
1772070300,88.517,88.517,88.319,88.328,144.41372
1772070360,88.313,88.38,88.313,88.38,74.6248
1772070420,88.458,88.499,88.346,88.485,274.25434
1772070480,88.44,88.44,88.436,88.436,5.89962
1772070540,88.429,88.494,88.429,88.487,17.40202
1772070600,88.451,88.48,88.413,88.413,37.51864
1772070660,88.414,88.487,88.4,88.444,1307.97323
1772070720,88.447,88.449,88.321,88.321,5.73947
1772070780,88.385,88.417,88.385,88.417,0.93514
1772070840,88.421,88.421,88.349,88.383,185.19408
1772070900,88.44,88.545,88.44,88.545,37.75066
1772070960,88.546,88.627,88.546,88.598,56.09762
1772071020,88.592,88.619,88.592,88.619,27.418
1772071080,88.521,88.521,88.518,88.518,2.8388
1772071140,88.5,88.5,88.423,88.426,18.92776
1772071200,88.435,88.46,88.401,88.401,14.31006
1772071260,88.357,88.414,88.325,88.375,37.25217
1772071320,88.341,88.396,88.225,88.234,63.3186
1772071380,88.151,88.151,87.997,88.059,42.33857
1772071440,88.0,88.038,87.959,88.038,56.64523
1772071500,87.992,88.047,87.937,87.937,489.40906
1772071560,87.852,87.852,87.734,87.734,73.97373
1772071620,87.753,87.786,87.687,87.692,364.64118
1772071680,87.683,87.84,87.683,87.837,70.86684
1772071740,87.84,87.879,87.766,87.834,162.35369
1772071800,87.862,87.862,87.691,87.7,121.86164
1772071860,87.792,87.792,87.699,87.732,46.5755
1772071920,87.802,87.835,87.627,87.651,994.2134
1772071980,87.681,87.69,87.571,87.571,214.71847
1772072040,87.588,87.641,87.588,87.631,258.05128
1772072100,87.644,87.792,87.644,87.699,87.7355
1772072160,87.876,87.937,87.876,87.901,444.24105
1772072220,87.901,88.193,87.901,88.165,489.66495
1772072280,88.123,88.214,88.071,88.071,63.8976
1772072340,88.046,88.046,87.922,87.922,411.86808
1772072400,87.923,87.923,87.76,87.84,68.10714
1772072460,87.908,87.908,87.865,87.865,15.79013
1772072520,87.835,87.835,87.74,87.746,161.50729
1772072580,87.768,87.768,87.711,87.738,22.95927
1772072640,87.772,87.822,87.731,87.731,79.37543
1772072700,87.733,87.748,87.635,87.687,124.15222
1772072760,87.702,87.744,87.692,87.744,83.6771
1772072820,87.739,87.796,87.739,87.796,21.29255
1772072880,87.807,87.807,87.72,87.723,32.97956
1772072940,87.699,87.721,87.646,87.647,8.0252
1772073000,87.678,87.89,87.678,87.89,116.90216
1772073060,87.915,88.016,87.892,88.009,189.22238
1772073120,88.027,88.146,88.027,88.057,136.6157
1772073180,88.046,88.116,88.046,88.051,177.22827
1772073240,88.061,88.061,87.984,87.987,72.23029
1772073300,88.001,88.001,87.975,87.977,563.1506
1772073360,87.99,88.101,87.99,88.101,35.50451
1772073420,88.114,88.114,88.028,88.043,13.21108
1772073480,88.035,88.05,88.033,88.033,26.46889
1772073540,87.988,88.005,87.87,88.005,22.83167
1772073600,88.009,88.076,87.922,87.951,38.94333
1772073660,87.951,87.984,87.9,87.983,22.15678
1772073720,87.971,88.14,87.971,88.068,575.1855
1772073780,88.097,88.19,88.074,88.184,164.33543
1772073840,88.236,88.236,88.167,88.188,48.26606
1772073900,88.248,88.296,88.21,88.22,34.16784
1772073960,88.221,88.285,88.221,88.281,113.75926
1772074020,88.259,88.259,88.223,88.227,6.32792
1772074080,88.173,88.193,88.173,88.193,1.48784
1772074140,88.119,88.147,88.112,88.122,53.97386
1772074200,88.145,88.233,88.126,88.233,26.57392
1772074260,88.244,88.253,88.214,88.23,32.85354
1772074320,88.208,88.29,88.183,88.285,219.08991
1772074380,88.276,88.332,88.267,88.326,118.3066
1772074440,88.318,88.318,88.243,88.273,566.24683
1772074500,88.258,88.273,88.211,88.211,1368.78925
1772074560,88.235,88.323,88.235,88.318,34.95069
1772074620,88.31,88.356,88.269,88.269,12.71863
1772074680,88.289,88.289,88.256,88.256,12.40534
1772074740,88.216,88.216,88.208,88.208,0.52564
